age,class,coninc,degree,educ,fechld,gunlaw,happy,satfin,sex,sibs,tvhours,wrkfull,healthre,female,maritals,healthy,vistzoo
64,2,23595,1,12,2,1,2,1,2,9,2,0,3,1,1,1,0
49,3,49005,0,1,,1,1,2,1,9,,1,2,0,1,0,
42,2,27225,0,6,2,1,2,2,2,8,1,1,3,1,1,1,1
53,1,,0,11,,1,1,3,1,6,,0,2,0,0,0,
68,3,32670,1,12,,1,2,1,1,10,,0,3,0,1,1,
19,3,,1,12,2,1,2,3,1,4,0,0,2,0,0,0,5
52,3,101640,3,16,,1,1,1,2,1,,1,3,1,1,1,
66,3,,2,14,2,1,1,2,2,11,3,0,4,1,0,1,1
33,2,49005,0,9,3,1,1,1,1,13,2,1,3,0,1,1,2
29,2,15427.5,1,11,,1,3,1,1,4,,0,2,0,0,0,
37,2,13612.5,1,12,2,1,1,2,1,9,2,1,3,0,0,1,3
22,2,13612.5,1,16,1,2,1,2,2,6,2,0,3,1,0,1,2
21,2,2541,1,12,,1,2,2,1,7,,0,1,0,0,0,
49,1,363,0,6,,1,1,3,1,6,,0,1,0,0,0,
64,1,15427.5,4,15,1,2,1,2,2,7,2,0,4,1,1,1,0
34,2,39930,3,16,,1,1,2,1,7,,1,3,0,1,1,
36,2,23595,1,13,1,1,2,2,2,1,6,1,3,1,1,1,1
30,1,9982.5,0,11,,1,2,3,2,4,,0,3,1,0,1,
67,3,9982.5,1,15,1,1,1,2,1,0,8,0,3,0,0,1,0
33,2,15427.5,0,8,2,1,1,2,1,11,1,0,2,0,0,0,1
86,3,19965,3,20,3,2,1,1,2,4,10,0,3,1,0,1,0
29,2,39930,2,16,1,2,1,2,2,2,0,1,4,1,0,1,3
69,2,59895,1,13,,2,2,2,1,4,,0,2,0,1,0,
31,2,19965,1,12,3,1,2,3,2,3,2,1,2,1,0,0,0
67,3,8167.5,0,12,1,2,1,2,1,3,1,0,3,0,0,1,4
61,2,49005,1,12,2,2,1,3,1,3,3,0,2,0,1,0,1
56,3,59895,2,14,2,1,2,2,2,2,2,1,3,1,1,1,2
37,3,101640,3,17,,1,2,1,2,3,,1,3,1,1,1,
67,2,11797.5,1,12,,2,3,3,1,7,,0,2,0,0,0,
61,,,3,17,2,2,2,2,2,1,2,1,3,1,0,1,0
42,2,59895,1,12,,2,1,1,1,3,,1,3,0,1,1,
56,3,19965,4,20,,1,2,3,2,2,,1,2,1,0,0,
68,3,59895,4,18,1,1,1,3,2,2,8,0,3,1,0,1,0
62,2,32670,3,16,,1,2,1,2,2,,1,4,1,0,1,
69,3,,0,11,1,2,1,2,2,11,5,0,4,1,0,1,0
63,3,72600,3,16,3,2,2,1,1,3,2,0,4,0,1,1,0
20,3,,1,14,1,2,2,2,2,3,2,0,3,1,0,1,1
24,2,5445,3,16,2,2,1,2,2,3,1,0,4,1,0,1,0
35,2,59895,4,19,,2,1,3,2,4,,0,4,1,1,1,
52,3,72600,1,15,2,2,2,2,1,3,2,1,3,0,1,1,0
43,3,59895,3,16,,2,3,1,2,2,,1,4,1,1,1,
77,3,27225,3,17,2,1,2,2,1,2,2,0,3,0,1,1,0
22,2,,1,15,,1,1,2,1,2,,0,3,0,0,1,
21,3,3993,1,15,,1,2,2,2,5,,0,3,1,0,1,
58,3,72600,4,18,,1,1,1,2,1,,1,4,1,1,1,
23,2,,1,15,2,2,2,3,1,3,1,0,3,0,0,1,0
70,3,87120,1,13,2,2,1,2,1,2,2,0,4,0,1,1,1
45,1,9982.5,0,9,,1,2,3,1,7,,1,3,0,0,1,
23,2,8167.5,1,15,2,1,2,1,1,2,2,0,3,0,0,1,0
70,3,19965,1,13,1,1,2,1,1,1,10,0,2,0,0,0,0
85,2,11797.5,0,10,,1,3,2,1,5,,0,3,0,0,1,
62,2,,1,12,,2,2,2,2,43,,0,2,1,1,0,
51,2,59895,1,14,,2,1,2,2,3,,0,3,1,0,1,
20,2,19965,1,13,,1,2,1,2,2,,0,2,1,0,0,
26,1,8167.5,1,11,1,2,3,3,1,4,2,0,3,0,0,1,0
46,3,72600,4,20,2,1,1,1,2,3,0,1,4,1,0,1,2
25,1,17242.5,1,15,,1,1,2,2,6,,0,3,1,1,1,
69,2,32670,3,16,2,1,2,3,1,2,4,0,2,0,0,0,1
62,3,,1,12,1,1,1,1,2,2,4,0,4,1,0,1,0
65,3,59895,0,7,1,1,1,1,2,6,4,0,3,1,0,1,0
25,2,19965,1,12,,2,2,2,1,5,,1,2,0,0,0,
55,3,17242.5,1,14,2,1,2,3,1,4,4,0,2,0,0,0,0
39,3,116160,3,16,1,1,2,2,2,1,0,1,4,1,1,1,9
48,3,39930,1,12,3,2,2,2,1,4,0,0,4,0,0,1,1
46,1,15427.5,0,3,,2,2,3,2,12,,1,1,1,1,0,
73,3,72600,1,15,1,2,1,2,1,5,3,0,2,0,1,0,0
78,2,23595,1,14,2,,2,1,1,8,4,0,3,0,0,1,0
56,2,87120,1,14,,,2,2,1,7,,0,3,0,1,1,
50,3,163843.847,1,12,,2,1,1,2,2,,1,4,1,1,1,
57,1,15427.5,1,12,1,2,3,3,2,1,24,1,3,1,0,1,0
31,2,17242.5,1,14,4,1,2,2,2,3,1,1,3,1,1,1,0
73,3,49005,3,19,,1,1,3,1,1,,0,4,0,0,1,
67,2,32670,2,14,,2,2,1,1,1,,1,4,0,1,1,
81,2,8167.5,0,10,2,1,1,3,1,5,7,0,4,0,0,1,0
71,3,32670,4,20,,1,2,1,2,3,,0,3,1,0,1,
55,1,2541,1,13,,1,3,3,2,3,,0,4,1,0,1,
37,2,19965,1,13,1,1,2,3,2,2,0,1,3,1,1,1,9
43,2,23595,0,6,,2,1,2,2,10,,0,1,1,1,0,
42,2,39930,1,12,2,2,2,3,1,2,0,1,3,0,1,1,1
49,2,163843.847,1,15,3,1,3,2,2,2,1,0,3,1,1,1,1
50,3,39930,3,20,,1,2,1,2,4,,1,3,1,0,1,
28,1,9982.5,1,12,3,2,2,3,2,6,2,1,4,1,1,1,1
51,1,3993,1,12,,2,2,3,2,3,,0,2,1,1,0,
54,2,39930,1,12,3,2,1,2,1,3,6,1,3,0,1,1,0
27,1,11797.5,1,13,,1,3,3,2,2,,1,3,1,0,1,
55,1,15427.5,0,11,2,1,3,3,2,8,7,0,1,1,1,0,0
57,1,17242.5,1,12,,2,2,3,2,8,,0,3,1,1,1,
27,2,19965,1,14,1,1,2,3,2,4,3,1,3,1,0,1,1
35,3,59895,2,14,,2,2,3,1,0,,1,4,0,0,1,
27,1,32670,0,8,4,1,3,3,2,2,1,0,1,1,0,0,1
48,2,23595,1,14,,2,3,3,1,1,,0,3,0,0,1,
34,2,27225,2,17,,2,3,3,2,2,,1,2,1,0,0,
36,2,39930,2,14,2,1,2,3,2,5,2,1,3,1,1,1,2
29,2,27225,1,12,,1,2,2,2,5,,0,3,1,1,1,
67,3,49005,2,14,2,1,2,2,1,2,5,0,3,0,1,1,1
33,2,49005,1,14,,1,1,3,2,2,,0,3,1,1,1,
50,2,59895,1,14,2,2,2,2,2,3,4,0,2,1,1,0,0
35,2,49005,1,13,1,1,2,3,1,7,3,1,3,0,1,1,1
28,2,39930,1,13,,1,2,2,1,5,,1,2,0,1,0,
62,3,32670,0,10,3,1,2,3,2,4,12,0,1,1,1,0,0
54,2,72600,3,17,1,1,1,1,1,7,2,1,2,0,0,0,0
77,3,72600,0,2,3,2,1,2,1,9,4,0,4,0,1,1,1
47,2,49005,1,12,,1,1,1,2,1,,1,3,1,0,1,
54,3,72600,3,15,1,1,1,1,2,2,3,1,3,1,0,1,6
58,2,59895,0,8,,2,2,2,1,4,,1,3,0,1,1,
60,3,59895,1,14,,1,2,2,2,2,,1,2,1,1,0,
27,3,72600,1,17,,2,1,1,2,6,,1,4,1,1,1,
81,2,17242.5,1,12,2,2,2,1,1,6,4,0,3,0,1,1,0
33,2,32670,1,12,,2,2,3,1,1,,0,3,0,1,1,
89,3,32670,0,11,2,1,1,2,2,5,3,0,3,1,0,1,0
57,1,23595,2,14,2,2,2,2,2,5,4,0,1,1,0,0,1
86,3,8167.5,0,11,2,1,2,2,2,10,6,0,3,1,0,1,1
58,2,,1,12,2,2,2,1,1,2,2,1,3,0,0,1,0
70,3,32670,1,12,,2,2,1,2,3,,0,3,1,1,1,
53,4,87120,4,20,,1,1,1,2,1,,1,3,1,1,1,
47,2,32670,3,16,3,2,1,3,1,4,1,1,3,0,1,1,0
55,3,116160,2,14,,2,1,1,1,5,,1,4,0,1,1,
21,2,59895,2,15,3,2,1,1,1,2,4,0,4,0,0,1,1
45,3,27225,0,6,,1,2,2,1,0,,1,3,0,1,1,
51,3,87120,2,14,2,2,1,3,1,8,2,1,3,0,1,1,1
41,3,59895,1,14,,2,1,2,1,2,,1,3,0,1,1,
78,3,,1,12,,2,2,2,2,3,,0,3,1,1,1,
43,3,163843.847,2,15,,1,1,2,1,3,,1,4,0,1,1,
25,2,27225,4,15,1,1,1,2,2,3,1,1,3,1,0,1,0
25,2,23595,1,14,,2,2,3,1,7,,1,3,0,0,1,
46,2,72600,4,18,,1,2,2,2,2,,1,3,1,1,1,
36,2,15427.5,1,13,2,2,2,3,2,2,2,0,3,1,0,1,1
54,1,11797.5,1,13,2,1,1,2,1,1,6,0,2,0,0,0,0
69,3,32670,1,13,2,2,2,2,1,5,8,0,2,0,1,0,0
43,3,49005,4,18,,1,2,2,2,4,,1,4,1,1,1,
89,3,11797.5,0,7,2,1,1,1,1,6,4,0,2,0,0,0,0
35,1,1452,0,10,2,2,2,3,2,4,1,0,3,1,1,1,0
58,2,,1,14,,2,1,3,1,3,,1,3,0,0,1,
22,3,4719,1,9,1,2,3,2,2,7,6,0,2,1,0,0,0
57,2,13612.5,1,14,2,2,3,3,1,3,4,0,2,0,0,0,1
28,2,15427.5,1,9,2,1,2,3,2,6,8,0,3,1,0,1,1
33,2,23595,1,14,,2,2,2,2,2,,1,2,1,0,0,
37,2,17242.5,1,14,2,1,2,1,2,3,4,1,2,1,0,0,2
35,2,39930,1,14,,1,3,3,1,10,,0,4,0,1,1,
41,2,32670,1,12,3,1,2,1,1,5,1,1,2,0,0,0,1
57,2,27225,1,12,,1,1,2,1,5,,1,4,0,0,1,
52,2,39930,1,13,,1,2,2,1,1,,0,3,0,0,1,
27,2,32670,1,12,,1,2,2,2,8,,1,3,1,1,1,
59,2,23595,4,17,2,1,1,1,2,4,2,0,2,1,0,0,0
30,2,59895,2,20,,2,2,2,2,3,,0,3,1,1,1,
23,1,8167.5,1,12,3,2,3,3,1,3,4,0,1,0,0,0,0
59,3,32670,1,14,,1,2,3,2,3,,0,3,1,0,1,
61,2,59895,1,12,,2,1,2,1,7,,1,1,0,0,0,
58,3,39930,3,16,3,2,1,1,1,4,5,0,4,0,0,1,0
44,3,,1,12,,1,1,3,2,3,,0,1,1,0,0,
72,3,72600,4,19,,1,1,1,1,9,,0,4,0,1,1,
70,1,23595,4,20,,2,2,3,2,3,,0,2,1,1,0,
23,2,6534,1,13,2,1,2,2,1,5,0,0,4,0,0,1,1
65,3,59895,3,16,,1,2,1,1,3,,1,4,0,1,1,
29,2,27225,1,12,,1,2,2,1,0,,0,2,0,0,0,
61,1,,1,12,1,2,2,3,2,1,5,0,3,1,0,1,0
29,2,13612.5,1,10,1,2,2,3,2,0,0,1,3,1,0,1,0
54,3,15427.5,2,14,,1,3,3,2,3,,0,2,1,0,0,
62,3,32670,3,16,1,2,1,2,2,5,4,0,4,1,1,1,4
29,2,19965,1,12,,2,2,2,1,2,,1,4,0,0,1,
37,2,59895,1,12,2,2,2,2,1,1,4,1,3,0,1,1,1
30,3,49005,2,14,2,2,1,1,2,1,2,0,4,1,0,1,0
30,3,59895,4,18,3,1,2,1,1,2,0,1,3,0,0,1,0
75,3,163843.847,0,9,,1,1,1,2,3,,0,3,1,1,1,
45,2,23595,4,18,3,1,2,3,2,3,0,0,3,1,0,1,1
54,2,27225,3,20,,2,2,2,2,4,,1,3,1,0,1,
62,2,59895,4,17,3,1,1,1,1,3,2,0,3,0,1,1,0
27,2,59895,3,16,,1,2,2,1,0,,1,4,0,1,1,
22,2,15427.5,1,12,,2,2,1,1,2,,0,3,0,0,1,
46,2,49005,1,14,2,2,2,2,1,3,2,1,3,0,0,1,3
37,2,19965,1,12,,1,2,3,2,1,,1,2,1,1,0,
52,2,13612.5,0,9,,2,3,1,2,6,,0,3,1,0,1,
41,2,13612.5,1,11,,,3,3,2,4,,1,1,1,0,0,
31,3,49005,2,14,2,2,1,2,2,1,4,0,4,1,1,1,2
60,2,39930,1,12,2,1,2,2,1,4,1,1,4,0,1,1,1
73,,,1,12,,2,1,2,1,2,,0,2,0,1,0,
36,2,19965,1,12,1,1,2,2,2,7,4,1,3,1,0,1,1
82,2,27225,1,12,,2,1,1,2,5,,0,2,1,1,0,
61,3,32670,3,18,1,1,2,1,2,1,3,0,2,1,1,0,5
58,2,39930,1,13,,2,2,2,1,2,,1,2,0,1,0,
83,3,32670,0,10,,1,3,1,2,5,,0,2,1,0,0,
66,2,15427.5,1,12,2,1,2,3,2,2,4,1,3,1,0,1,1
77,1,17242.5,1,12,1,1,2,2,2,2,4,0,3,1,0,1,1
57,1,6534,1,13,,2,3,3,2,13,,0,1,1,0,0,
48,2,6534,0,10,3,1,1,3,2,1,1,0,3,1,0,1,1
51,2,87120,4,20,2,1,2,2,2,4,1,0,3,1,1,1,0
42,2,72600,1,12,,2,1,2,1,1,,1,4,0,1,1,
49,2,72600,3,20,,2,1,3,1,3,,1,3,0,1,1,
70,3,2541,0,11,4,1,2,2,2,17,1,0,2,1,0,0,0
42,3,72600,4,19,,2,2,2,2,3,,1,4,1,1,1,
25,2,49005,1,12,,2,2,2,1,1,,1,3,0,0,1,
24,2,23595,3,16,2,1,1,2,1,2,3,1,2,0,0,0,1
82,1,19965,0,8,2,2,2,1,2,3,6,0,3,1,0,1,0
52,2,,1,12,2,1,1,1,2,2,0,1,3,1,1,1,3
60,2,9982.5,0,10,,2,3,3,1,5,,0,1,0,0,0,
34,2,39930,1,13,2,1,1,1,2,3,2,1,3,1,1,1,1
31,2,19965,1,12,2,2,2,3,1,1,2,1,3,0,0,1,2
78,3,49005,0,10,2,1,2,2,1,10,4,0,3,0,1,1,0
59,2,39930,1,12,,2,2,1,2,4,,1,3,1,1,1,
57,3,87120,1,12,2,2,2,2,1,9,3,1,3,0,1,1,0
55,2,32670,3,16,,2,2,2,2,4,,1,3,1,0,1,
37,3,72600,3,16,3,2,2,1,1,1,1,1,3,0,1,1,1
71,4,72600,4,18,,1,2,1,1,3,,0,3,0,1,1,
78,3,23595,4,18,2,1,2,1,2,1,2,0,3,1,0,1,0
40,2,13612.5,1,16,,2,2,1,1,3,,1,2,0,0,0,
22,2,32670,1,16,,2,1,2,1,6,,0,2,0,0,0,
83,2,8167.5,0,10,2,1,2,2,2,0,6,0,3,1,0,1,0
69,1,13612.5,1,14,,1,3,2,2,3,,0,2,1,0,0,
46,1,6534,0,7,2,1,2,3,1,1,10,0,2,0,0,0,0
34,2,59895,3,16,2,2,2,2,2,1,1,1,2,1,1,0,3
25,2,9982.5,3,17,1,1,3,3,2,3,1,1,2,1,0,0,1
43,2,59895,3,16,,1,2,2,1,1,,1,3,0,1,1,
61,2,49005,3,16,,1,2,2,2,3,,1,3,1,0,1,
53,2,19965,1,12,,1,2,2,2,8,,0,3,1,0,1,
31,2,27225,1,13,2,1,2,3,1,10,2,1,3,0,1,1,2
31,3,39930,3,17,,2,1,1,1,2,,1,3,0,1,1,
34,2,49005,3,20,1,2,2,2,2,1,2,1,2,1,1,0,9
32,3,59895,3,18,,1,1,1,2,2,,1,4,1,1,1,
39,2,49005,2,18,2,1,3,3,2,3,1,0,4,1,1,1,0
49,2,59895,3,20,,1,2,2,2,3,,1,2,1,1,0,
34,2,19965,1,10,,1,2,3,1,5,,0,2,0,0,0,
57,3,27225,3,16,1,1,2,2,2,2,1,1,4,1,0,1,0
83,2,1452,1,12,,2,3,2,1,1,,0,2,0,1,0,
77,2,17242.5,1,12,,1,3,1,1,3,,0,2,0,0,0,
29,2,59895,4,18,1,1,2,2,1,3,0,1,4,0,0,1,0
63,1,8167.5,1,13,,1,3,3,2,4,,0,3,1,0,1,
38,3,49005,1,15,,1,2,2,2,1,,0,2,1,1,0,
53,3,72600,3,16,2,2,2,1,1,7,1,1,3,0,0,1,0
43,1,8167.5,1,9,3,2,2,3,2,1,4,0,2,1,0,0,0
48,2,39930,1,12,,2,1,1,1,12,,1,4,0,1,1,
32,2,27225,2,15,1,1,2,1,2,2,1,1,3,1,0,1,0
56,2,32670,1,12,,2,3,3,1,5,,1,2,0,0,0,
69,2,11797.5,1,12,,2,2,3,1,3,,0,3,0,0,1,
43,2,32670,4,18,1,2,1,3,2,1,6,1,1,1,0,0,1
54,2,72600,1,12,,1,1,3,2,5,,0,2,1,1,0,
79,2,8167.5,1,12,,1,3,3,2,12,,0,3,1,0,1,
71,3,32670,1,13,1,2,2,2,2,1,4,0,4,1,1,1,0
23,2,5445,0,10,,1,2,2,1,0,,1,3,0,0,1,
60,1,15427.5,0,10,1,2,2,3,2,4,5,0,2,1,1,0,0
72,2,17242.5,1,12,3,2,3,2,1,2,3,0,3,0,0,1,0
60,2,87120,1,9,,2,1,1,2,4,,0,4,1,1,1,
62,,,0,9,2,1,1,2,1,8,1,0,2,0,0,0,0
50,2,39930,1,12,,1,1,1,1,1,,1,4,0,0,1,
61,3,72600,1,12,2,1,1,2,1,2,2,1,3,0,1,1,1
26,2,11797.5,1,13,3,2,1,2,1,2,0,1,1,0,0,0,1
33,3,32670,0,8,,2,3,2,2,7,,0,3,1,0,1,
87,3,,1,15,3,1,2,1,2,8,2,0,3,1,0,1,1
39,2,27225,1,12,3,2,3,3,1,2,3,1,2,0,1,0,1
24,2,49005,1,12,2,1,1,3,2,5,1,1,3,1,0,1,0
42,2,5445,0,9,1,2,2,1,2,5,2,0,3,1,1,1,0
43,2,1452,1,11,,1,2,2,2,8,,0,2,1,0,0,
38,2,39930,1,12,,1,2,3,1,5,,1,3,0,1,1,
25,2,23595,1,12,2,1,1,1,2,3,2,0,4,1,0,1,1
40,2,363,1,12,,1,1,1,2,9,,0,3,1,0,1,
59,2,72600,1,12,,1,1,1,2,17,,1,4,1,1,1,
52,2,49005,4,19,2,2,1,2,2,3,4,1,2,1,0,0,1
67,2,,0,11,,,2,2,2,11,,0,3,1,1,1,
39,1,9982.5,1,13,,2,2,3,2,2,,1,1,1,0,0,
67,3,13612.5,1,12,,1,2,1,1,1,,0,3,0,0,1,
30,2,5445,1,12,3,1,2,3,1,5,3,1,3,0,1,1,1
69,3,23595,1,12,,1,1,1,2,1,,0,4,1,1,1,
52,1,8167.5,0,11,1,1,1,2,2,6,4,0,2,1,0,0,0
31,2,23595,1,12,,1,3,2,2,1,,1,3,1,1,1,
43,2,23595,0,10,1,2,3,3,2,5,6,1,2,1,0,0,0
55,2,6534,0,11,,2,1,2,2,9,,0,2,1,0,0,
55,2,39930,0,11,2,1,3,2,2,5,4,0,2,1,0,0,0
29,3,363,1,12,,1,3,3,1,2,,0,4,0,0,1,
31,2,19965,1,12,3,,2,2,2,5,1,0,2,1,1,0,0
34,2,49005,0,10,1,1,2,2,2,1,1,0,3,1,1,1,0
79,3,49005,1,16,2,1,1,1,1,3,3,0,2,0,1,0,1
23,2,15427.5,1,12,,1,2,2,2,7,,1,3,1,0,1,
69,3,49005,1,14,3,1,1,2,1,3,4,0,3,0,1,1,0
59,2,39930,1,12,1,2,2,2,2,2,2,0,2,1,1,0,0
74,3,32670,1,12,2,1,2,2,2,7,6,0,3,1,1,1,1
54,1,363,1,12,,2,3,3,2,6,,0,1,1,0,0,
61,2,4719,1,13,2,2,3,3,2,12,24,0,2,1,0,0,0
56,2,1452,0,8,,1,3,3,1,8,,1,3,0,0,1,
58,2,17242.5,1,12,,2,2,2,2,6,,0,3,1,0,1,
40,2,59895,1,12,,1,2,2,1,0,,1,2,0,0,0,
63,,15427.5,2,16,2,1,1,1,2,10,3,0,3,1,0,1,0
82,3,,1,12,,1,2,3,2,8,,0,2,1,1,0,
46,3,87120,3,16,1,1,2,2,1,3,1,1,2,0,0,0,1
55,2,59895,1,13,,2,2,1,1,4,,1,3,0,0,1,
57,3,,2,15,,1,1,1,2,2,,0,3,1,0,1,
78,3,,1,9,,,3,1,2,1,,0,4,1,0,1,
81,2,5445,0,10,2,1,1,2,2,5,1,0,2,1,0,0,0
18,2,,1,12,,1,3,2,2,12,,0,3,1,0,1,
71,2,,1,12,2,1,1,2,2,9,8,0,1,1,0,0,0
64,3,87120,1,12,3,1,1,1,2,8,2,0,4,1,1,1,0
55,2,,3,20,1,1,2,2,2,3,2,1,3,1,0,1,0
85,2,13612.5,1,12,,2,2,2,2,4,,0,2,1,0,0,
35,2,23595,1,12,3,2,3,3,2,8,0,1,3,1,0,1,1
27,2,59895,4,18,,2,1,2,2,3,,1,4,1,1,1,
78,3,49005,4,18,1,1,1,1,2,3,2,0,3,1,0,1,0
44,2,,2,14,,1,1,3,2,2,,1,4,1,0,1,
60,3,101640,3,16,1,1,1,1,1,3,1,1,4,0,1,1,1
47,2,101640,1,11,,2,2,2,1,2,,1,3,0,1,1,
66,2,32670,4,18,,2,2,3,2,5,,1,4,1,0,1,
38,2,59895,1,14,,1,2,2,1,2,,1,3,0,1,1,
24,2,15427.5,1,14,1,1,2,2,2,2,3,1,3,1,0,1,0
49,2,39930,1,12,,2,1,1,2,2,,0,3,1,1,1,
58,2,49005,1,14,1,1,1,2,2,3,2,1,3,1,1,1,0
62,3,59895,3,17,,1,2,2,2,3,,0,4,1,0,1,
34,2,49005,1,12,,1,1,2,2,2,,1,3,1,1,1,
56,3,72600,2,14,2,1,2,2,1,1,1,1,3,0,1,1,0
40,2,72600,0,12,,2,2,2,1,2,,1,3,0,1,1,
40,2,39930,3,16,2,2,2,2,1,2,1,1,3,0,1,1,0
68,3,59895,0,11,,2,2,1,1,5,,0,2,0,1,0,
35,2,59895,2,15,1,2,2,3,2,1,4,1,2,1,0,0,0
68,3,39930,1,13,2,1,2,2,2,1,1,0,3,1,1,1,1
75,1,8167.5,1,12,,2,1,3,2,2,,0,3,1,0,1,
77,3,27225,1,15,2,2,2,3,1,1,1,1,3,0,0,1,0
55,2,19965,1,14,1,1,1,2,2,7,3,1,3,1,1,1,0
72,3,59895,3,16,,2,2,2,1,2,,0,3,0,1,1,
